id,EVENT_UNIQUE_ID,OCCURRENCE_DATE,OCCURRENCE_YEAR,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,PRIMARY_OFFENCE,HOOD_158,ARREST_MADE,MULTIPLE_BIAS
586,331741,2019-06-12,2019,Other,TRUE,TRUE,None,Afghan,Arabic,Jewish,2SLGBT,None,Threat,69,FALSE,TRUE
587,725923,2021-08-19,2021,Public,FALSE,TRUE,None,Arab,None,None,None,Male,Threat,116,TRUE,TRUE
588,548713,2022-01-06,2022,Other,TRUE,FALSE,Asian/Southeast Asian,None,Hindi,Buddhist,2SLGBT,Female,Threat,12,TRUE,TRUE
589,271723,2021-07-30,2021,Commercial,TRUE,TRUE,Asian/Southeast Asian,Afghan,None,Christian,Gay,Male,Vandalism,99,FALSE,TRUE
590,759244,2019-04-12,2019,Commercial,TRUE,FALSE,None,None,None,Other,Gay,Female,Assault,149,FALSE,TRUE
591,160588,2021-11-20,2021,Public,FALSE,TRUE,South Asian,Arab,English,Other,Gay,Male,Assault,90,FALSE,TRUE
592,846463,2023-04-11,2023,Other,FALSE,FALSE,South Asian,Chinese,None,Jewish,2SLGBT,None,Threat,18,TRUE,TRUE
593,388634,2019-08-23,2019,Commercial,FALSE,TRUE,Asian/Southeast Asian,Israeli,Hindi,Jewish,None,None,Threat,44,TRUE,TRUE
594,705925,2020-01-20,2020,Residential,TRUE,FALSE,White,Chinese,Spanish,None,None,Male,Harassment,123,FALSE,TRUE
595,964786,2021-09-27,2021,Public,FALSE,FALSE,South Asian,Afghan,Hindi,Buddhist,None,Transgender,Harassment,58,FALSE,TRUE
596,679027,2019-06-12,2019,Other,TRUE,TRUE,Asian/Southeast Asian,Japanese,English,Jewish,Gay,None,Harassment,10,TRUE,TRUE
597,934173,2019-12-04,2019,Residential,TRUE,FALSE,South Asian,African,Mandarin,Christian,2SLGBT,None,Assault,35,FALSE,TRUE
598,737153,2019-07-16,2019,Commercial,FALSE,FALSE,Black,Afghan,None,Christian,2SLGBT,None,Threat,83,FALSE,TRUE
599,713776,2021-03-20,2021,Commercial,FALSE,TRUE,Asian/Southeast Asian,Chinese,English,Jewish,2SLGBT,None,Assault,73,FALSE,TRUE
600,721716,2021-01-08,2021,Residential,TRUE,TRUE,None,Chinese,None,Jewish,None,Transgender,Threat,131,FALSE,TRUE
601,691257,2022-09-27,2022,Public,TRUE,TRUE,None,Arab,None,Buddhist,Gay,None,Threat,37,FALSE,TRUE
602,380829,2018-10-10,2018,Other,TRUE,FALSE,Asian/Southeast Asian,None,Hindi,None,Gay,Male,Harassment,70,FALSE,TRUE
603,341420,2022-06-30,2022,Commercial,FALSE,FALSE,None,None,Arabic,Jewish,None,Transgender,Harassment,31,TRUE,TRUE
604,582144,2021-05-20,2021,Other,FALSE,TRUE,White,Chinese,Mandarin,Buddhist,2SLGBT,Male,Vandalism,115,FALSE,TRUE
605,453587,2018-08-15,2018,Residential,TRUE,FALSE,Asian/Southeast Asian,Arab,Arabic,Christian,Gay,Male,Assault,76,TRUE,TRUE
606,436599,2018-06-04,2018,Residential,FALSE,TRUE,Asian/Southeast Asian,None,Mandarin,Jewish,None,Female,Assault,68,TRUE,TRUE
607,264692,2021-11-19,2021,Public,FALSE,FALSE,South Asian,Latino,Spanish,Jewish,2SLGBT,Female,Threat,58,FALSE,TRUE
608,182849,2022-09-22,2022,Residential,FALSE,FALSE,Asian/Southeast Asian,Arab,None,Buddhist,2SLGBT,Female,Assault,79,TRUE,TRUE
609,265587,2018-01-07,2018,Other,TRUE,TRUE,South Asian,None,Mandarin,Christian,None,None,Vandalism,77,TRUE,TRUE
610,507602,2022-05-26,2022,Other,FALSE,TRUE,South Asian,Japanese,English,None,2SLGBT,Male,Harassment,34,TRUE,TRUE
611,194313,2022-04-02,2022,Public,TRUE,FALSE,White,Israeli,Spanish,Other,None,Male,Threat,103,TRUE,TRUE
612,618498,2020-07-18,2020,Residential,FALSE,FALSE,White,None,Arabic,Buddhist,2SLGBT,Female,Vandalism,24,TRUE,TRUE
613,471538,2020-08-16,2020,Public,TRUE,FALSE,Asian/Southeast Asian,Israeli,Spanish,Christian,Gay,Transgender,Vandalism,60,TRUE,TRUE
614,414526,2018-04-29,2018,Commercial,FALSE,TRUE,Asian/Southeast Asian,Latino,Mandarin,Muslim,2SLGBT,Female,Threat,99,TRUE,TRUE
615,636737,2019-09-16,2019,Commercial,TRUE,TRUE,Asian/Southeast Asian,Latino,Hindi,Jewish,None,Female,Harassment,20,FALSE,TRUE
616,327229,2023-08-08,2023,Commercial,TRUE,TRUE,South Asian,Chinese,Mandarin,Jewish,2SLGBT,Transgender,Threat,38,TRUE,TRUE
617,782478,2020-03-13,2020,Public,FALSE,TRUE,White,Arab,None,Other,None,Female,Harassment,153,TRUE,TRUE
618,512435,2018-11-21,2018,Commercial,TRUE,TRUE,South Asian,Japanese,Hindi,Jewish,None,Transgender,Threat,130,TRUE,TRUE
619,670041,2022-06-11,2022,Other,TRUE,TRUE,Black,Japanese,English,Christian,Gay,None,Assault,121,TRUE,TRUE
620,821949,2020-01-26,2020,Public,TRUE,TRUE,South Asian,African,English,Other,None,Transgender,Threat,130,TRUE,TRUE
621,648125,2019-07-16,2019,Residential,FALSE,FALSE,Black,None,English,Jewish,2SLGBT,Male,Harassment,67,TRUE,TRUE
622,665148,2019-07-23,2019,Residential,FALSE,TRUE,None,Afghan,Arabic,None,Gay,Transgender,Harassment,39,TRUE,TRUE
623,333688,2020-01-21,2020,Other,TRUE,TRUE,None,None,English,Jewish,None,Female,Assault,52,TRUE,TRUE
624,628399,2023-07-14,2023,Residential,FALSE,TRUE,Asian/Southeast Asian,Japanese,Hindi,Jewish,Gay,None,Harassment,85,TRUE,TRUE
625,683785,2018-05-01,2018,Public,FALSE,FALSE,None,Chinese,None,Other,Gay,Transgender,Vandalism,2,FALSE,TRUE
626,727325,2019-03-19,2019,Other,FALSE,FALSE,Asian/Southeast Asian,Afghan,Hindi,Buddhist,Gay,Male,Harassment,149,TRUE,TRUE
627,451616,2020-12-05,2020,Residential,TRUE,FALSE,Asian/Southeast Asian,None,Mandarin,Muslim,2SLGBT,Female,Threat,143,TRUE,TRUE
628,409117,2018-03-11,2018,Public,FALSE,TRUE,White,Israeli,Mandarin,Buddhist,2SLGBT,None,Assault,53,TRUE,TRUE
629,265318,2021-08-07,2021,Other,TRUE,FALSE,Asian/Southeast Asian,Chinese,English,Other,2SLGBT,Male,Threat,65,TRUE,TRUE
630,625837,2023-10-09,2023,Public,FALSE,TRUE,Black,Chinese,English,Buddhist,None,Female,Threat,23,TRUE,TRUE
631,662767,2018-06-24,2018,Residential,FALSE,TRUE,Black,Japanese,None,Other,2SLGBT,None,Vandalism,59,TRUE,TRUE
632,581731,2021-12-16,2021,Residential,TRUE,TRUE,Black,Chinese,None,Buddhist,None,Female,Harassment,13,TRUE,TRUE
633,482383,2021-03-03,2021,Other,TRUE,TRUE,Asian/Southeast Asian,Chinese,Mandarin,Other,None,Female,Assault,153,TRUE,TRUE
634,533236,2023-04-03,2023,Public,FALSE,TRUE,Asian/Southeast Asian,Chinese,Spanish,Muslim,None,Transgender,Harassment,138,FALSE,TRUE
635,692707,2018-12-13,2018,Public,FALSE,TRUE,Black,Japanese,Arabic,Jewish,Gay,Transgender,Harassment,130,FALSE,TRUE
636,925607,2019-12-14,2019,Other,FALSE,TRUE,South Asian,Afghan,Mandarin,Christian,2SLGBT,Male,Vandalism,108,FALSE,TRUE
637,716215,2023-03-30,2023,Public,FALSE,TRUE,South Asian,Israeli,Hindi,Christian,None,Male,Assault,55,FALSE,TRUE
638,839376,2022-08-15,2022,Commercial,TRUE,FALSE,None,Israeli,Mandarin,Muslim,Gay,Male,Harassment,150,FALSE,TRUE
639,738760,2020-05-26,2020,Public,FALSE,FALSE,Black,Afghan,English,Buddhist,Gay,Transgender,Vandalism,41,TRUE,TRUE
640,987208,2018-08-02,2018,Residential,TRUE,FALSE,Black,Arab,None,Other,None,Male,Harassment,135,TRUE,TRUE
641,902632,2018-12-10,2018,Commercial,TRUE,FALSE,South Asian,Israeli,Mandarin,None,None,Transgender,Vandalism,73,TRUE,TRUE
642,734737,2021-07-15,2021,Other,TRUE,TRUE,None,Israeli,Spanish,Muslim,None,Male,Assault,4,TRUE,TRUE
643,994139,2020-06-17,2020,Other,TRUE,TRUE,Asian/Southeast Asian,Chinese,None,Buddhist,2SLGBT,Male,Vandalism,121,FALSE,TRUE
644,951550,2019-04-25,2019,Public,TRUE,FALSE,Black,Israeli,English,Other,2SLGBT,Transgender,Harassment,92,TRUE,TRUE
645,110542,2023-04-04,2023,Commercial,TRUE,FALSE,South Asian,African,Mandarin,Other,Gay,None,Threat,6,TRUE,TRUE
646,709589,2022-12-10,2022,Other,FALSE,TRUE,Asian/Southeast Asian,African,Arabic,Muslim,2SLGBT,Female,Threat,110,FALSE,TRUE
647,447985,2018-08-16,2018,Public,TRUE,TRUE,South Asian,Israeli,English,Buddhist,2SLGBT,Male,Assault,123,FALSE,TRUE
648,132780,2023-03-15,2023,Other,TRUE,TRUE,Asian/Southeast Asian,Latino,Spanish,Christian,Gay,Male,Harassment,68,FALSE,TRUE
649,756849,2018-01-19,2018,Commercial,FALSE,TRUE,South Asian,African,Spanish,Christian,None,Transgender,Harassment,77,TRUE,TRUE
650,924269,2021-05-31,2021,Public,TRUE,TRUE,Black,Chinese,Mandarin,Jewish,None,Female,Vandalism,93,TRUE,TRUE
651,623590,2022-04-10,2022,Public,TRUE,FALSE,None,Latino,English,Buddhist,2SLGBT,None,Assault,78,FALSE,TRUE
652,512393,2021-09-18,2021,Commercial,FALSE,TRUE,South Asian,African,Mandarin,Buddhist,2SLGBT,Male,Harassment,30,FALSE,TRUE
653,262729,2023-10-06,2023,Commercial,FALSE,TRUE,Black,African,Arabic,Buddhist,Gay,Female,Threat,158,TRUE,TRUE
654,766941,2019-02-15,2019,Other,FALSE,FALSE,Black,Afghan,Arabic,None,None,None,Threat,75,FALSE,TRUE
655,840533,2018-10-27,2018,Public,FALSE,TRUE,Asian/Southeast Asian,Chinese,Mandarin,Christian,None,Male,Vandalism,79,TRUE,TRUE
656,287472,2023-11-25,2023,Other,TRUE,TRUE,White,Israeli,Mandarin,Christian,Gay,Male,Vandalism,106,FALSE,TRUE
657,827598,2018-04-11,2018,Other,TRUE,TRUE,None,Chinese,Arabic,None,2SLGBT,Transgender,Assault,109,TRUE,TRUE
658,854945,2018-02-16,2018,Commercial,FALSE,TRUE,South Asian,Arab,None,None,Gay,None,Threat,25,FALSE,TRUE
659,396789,2018-02-10,2018,Residential,FALSE,TRUE,Black,Arab,Spanish,Jewish,None,None,Assault,61,TRUE,TRUE
660,128749,2020-10-26,2020,Public,TRUE,TRUE,Asian/Southeast Asian,Japanese,Mandarin,Buddhist,Gay,Transgender,Harassment,158,TRUE,TRUE
661,852613,2022-09-13,2022,Public,FALSE,FALSE,Asian/Southeast Asian,Afghan,Mandarin,Muslim,None,Male,Assault,34,FALSE,TRUE
662,888157,2018-11-09,2018,Other,FALSE,FALSE,Asian/Southeast Asian,Latino,Hindi,Christian,None,Transgender,Vandalism,52,TRUE,TRUE
663,108588,2023-04-11,2023,Other,TRUE,FALSE,South Asian,Afghan,Mandarin,Buddhist,Gay,Male,Harassment,123,TRUE,TRUE
664,717818,2023-07-05,2023,Residential,FALSE,FALSE,South Asian,African,Spanish,Buddhist,None,Female,Harassment,37,FALSE,TRUE
665,513167,2020-02-20,2020,Residential,TRUE,TRUE,Black,African,Mandarin,Christian,Gay,None,Vandalism,134,TRUE,TRUE
666,346710,2018-01-26,2018,Other,FALSE,FALSE,Asian/Southeast Asian,Israeli,English,Muslim,None,Female,Threat,104,FALSE,TRUE
667,271144,2021-11-13,2021,Commercial,FALSE,FALSE,None,Japanese,Arabic,Christian,Gay,Male,Vandalism,44,FALSE,TRUE
668,615796,2023-08-03,2023,Residential,TRUE,FALSE,South Asian,None,Arabic,Other,None,Transgender,Harassment,31,TRUE,TRUE
669,501921,2018-09-05,2018,Public,FALSE,TRUE,White,Israeli,English,Buddhist,Gay,Male,Vandalism,113,TRUE,TRUE
670,572378,2023-09-11,2023,Other,TRUE,TRUE,White,Afghan,Mandarin,Other,Gay,Transgender,Harassment,42,FALSE,TRUE
671,489460,2018-03-28,2018,Residential,FALSE,TRUE,White,Israeli,Arabic,Jewish,Gay,Transgender,Assault,64,FALSE,TRUE
672,376755,2021-07-09,2021,Residential,TRUE,FALSE,Asian/Southeast Asian,Afghan,Spanish,Buddhist,None,Transgender,Assault,52,TRUE,TRUE
673,739262,2023-04-03,2023,Residential,FALSE,TRUE,Black,Arab,Arabic,Buddhist,Gay,Female,Assault,109,FALSE,TRUE
674,435881,2020-03-02,2020,Residential,FALSE,TRUE,White,Arab,Spanish,None,Gay,Male,Assault,2,TRUE,TRUE
675,386846,2020-12-24,2020,Residential,TRUE,FALSE,Asian/Southeast Asian,Japanese,English,Christian,2SLGBT,Transgender,Vandalism,153,FALSE,TRUE
676,247512,2023-10-23,2023,Commercial,FALSE,TRUE,White,Afghan,Hindi,Muslim,Gay,Female,Threat,65,FALSE,TRUE
677,359199,2019-09-23,2019,Other,FALSE,TRUE,Black,None,Spanish,None,Gay,Female,Vandalism,46,FALSE,TRUE
678,478518,2021-12-19,2021,Residential,TRUE,TRUE,White,Latino,English,Jewish,2SLGBT,None,Harassment,28,FALSE,TRUE
679,391484,2020-09-06,2020,Other,TRUE,FALSE,None,Chinese,Spanish,Christian,None,None,Assault,122,TRUE,TRUE
680,596023,2018-01-04,2018,Residential,FALSE,FALSE,None,None,None,Other,Gay,Male,Assault,84,TRUE,TRUE
681,297783,2022-10-05,2022,Residential,FALSE,FALSE,Black,Japanese,Mandarin,Buddhist,None,Transgender,Vandalism,23,FALSE,TRUE
682,405424,2020-05-19,2020,Public,TRUE,FALSE,South Asian,African,English,Jewish,None,Female,Assault,112,FALSE,TRUE
683,595955,2021-06-24,2021,Commercial,FALSE,FALSE,Asian/Southeast Asian,Israeli,Hindi,Jewish,Gay,Transgender,Threat,71,TRUE,TRUE
684,966182,2021-10-16,2021,Residential,TRUE,TRUE,South Asian,Japanese,Spanish,Jewish,Gay,Transgender,Vandalism,81,FALSE,TRUE
685,443990,2018-05-07,2018,Other,TRUE,TRUE,White,Japanese,English,Christian,None,Female,Vandalism,73,FALSE,TRUE
686,557223,2019-09-05,2019,Residential,TRUE,TRUE,Asian/Southeast Asian,African,Mandarin,Other,None,Male,Threat,51,FALSE,TRUE
687,142939,2019-10-01,2019,Commercial,TRUE,TRUE,South Asian,None,Mandarin,Christian,None,None,Harassment,111,TRUE,TRUE
688,659260,2018-06-08,2018,Residential,FALSE,FALSE,Black,Chinese,Mandarin,Jewish,Gay,None,Assault,56,FALSE,TRUE
689,263068,2021-12-06,2021,Residential,FALSE,FALSE,Black,Chinese,Spanish,Christian,2SLGBT,Transgender,Threat,108,TRUE,TRUE
690,333167,2021-09-15,2021,Residential,TRUE,TRUE,Black,None,Hindi,None,Gay,Male,Threat,43,TRUE,TRUE
691,537854,2020-02-10,2020,Commercial,TRUE,FALSE,Asian/Southeast Asian,Chinese,Hindi,None,None,None,Vandalism,61,TRUE,TRUE
692,171161,2020-07-23,2020,Other,FALSE,FALSE,None,Chinese,English,Other,Gay,Transgender,Vandalism,57,TRUE,TRUE
693,661088,2022-06-25,2022,Residential,TRUE,TRUE,Asian/Southeast Asian,Arab,Spanish,Other,Gay,Transgender,Vandalism,124,FALSE,TRUE
694,143709,2018-06-06,2018,Public,FALSE,FALSE,Asian/Southeast Asian,Israeli,English,Jewish,None,Female,Vandalism,89,TRUE,TRUE
695,856487,2023-02-23,2023,Public,FALSE,FALSE,White,African,English,Christian,2SLGBT,Female,Assault,156,TRUE,TRUE
696,553125,2023-07-02,2023,Residential,FALSE,TRUE,South Asian,None,Arabic,None,Gay,Transgender,Harassment,2,FALSE,TRUE
697,303733,2022-08-17,2022,Public,FALSE,FALSE,None,Japanese,Hindi,Buddhist,None,Male,Harassment,55,TRUE,TRUE
698,555395,2021-12-07,2021,Residential,TRUE,TRUE,South Asian,African,Hindi,Jewish,Gay,Male,Threat,113,TRUE,TRUE
699,953565,2021-11-12,2021,Commercial,TRUE,TRUE,None,Latino,English,Jewish,2SLGBT,None,Harassment,130,TRUE,TRUE
700,609328,2019-09-26,2019,Residential,TRUE,TRUE,White,None,English,Buddhist,None,Transgender,Assault,147,FALSE,TRUE
701,799424,2020-02-19,2020,Public,TRUE,FALSE,South Asian,Latino,Arabic,Jewish,Gay,Transgender,Vandalism,100,FALSE,TRUE
702,891583,2023-12-13,2023,Commercial,TRUE,TRUE,Asian/Southeast Asian,Japanese,Hindi,Christian,None,Female,Threat,134,FALSE,TRUE
703,265694,2023-01-10,2023,Other,FALSE,TRUE,None,Afghan,None,Jewish,None,Transgender,Threat,55,TRUE,TRUE
704,115627,2021-08-26,2021,Residential,FALSE,TRUE,South Asian,Japanese,Arabic,Other,None,Female,Threat,27,TRUE,TRUE
705,169526,2023-03-09,2023,Public,TRUE,TRUE,South Asian,Japanese,None,None,None,None,Threat,111,TRUE,TRUE
706,185628,2021-03-12,2021,Commercial,TRUE,TRUE,Black,Latino,None,Christian,Gay,Female,Assault,48,TRUE,TRUE
707,212557,2018-05-22,2018,Commercial,FALSE,TRUE,White,Israeli,Spanish,Buddhist,None,Transgender,Assault,58,FALSE,TRUE
708,994798,2023-09-18,2023,Public,FALSE,TRUE,Asian/Southeast Asian,Israeli,Mandarin,None,None,None,Threat,137,TRUE,TRUE
709,378732,2020-03-09,2020,Residential,TRUE,FALSE,White,None,Spanish,Buddhist,None,None,Vandalism,122,FALSE,TRUE
710,606853,2021-08-18,2021,Residential,FALSE,TRUE,None,Afghan,Hindi,Jewish,2SLGBT,Male,Assault,155,FALSE,TRUE
711,331843,2021-01-25,2021,Commercial,TRUE,TRUE,None,Arab,Spanish,Other,2SLGBT,Male,Harassment,56,FALSE,TRUE
712,618243,2019-03-15,2019,Residential,FALSE,FALSE,None,Israeli,Hindi,Christian,None,None,Threat,112,TRUE,TRUE
713,719062,2018-06-13,2018,Residential,TRUE,FALSE,None,Arab,Spanish,Christian,Gay,Transgender,Threat,54,TRUE,TRUE
714,730750,2019-01-28,2019,Commercial,FALSE,FALSE,South Asian,None,Mandarin,Christian,2SLGBT,Transgender,Vandalism,104,TRUE,TRUE
715,549608,2023-08-05,2023,Commercial,TRUE,FALSE,South Asian,Arab,Mandarin,Christian,None,Female,Threat,4,FALSE,TRUE
716,702562,2023-08-12,2023,Other,TRUE,TRUE,White,African,Hindi,Jewish,2SLGBT,Female,Harassment,144,TRUE,TRUE
717,768873,2020-11-15,2020,Residential,TRUE,TRUE,White,Israeli,English,Jewish,Gay,None,Assault,55,TRUE,TRUE
718,385838,2020-02-04,2020,Commercial,TRUE,FALSE,None,Afghan,Arabic,Muslim,Gay,Transgender,Vandalism,57,TRUE,TRUE
719,623630,2020-05-03,2020,Public,FALSE,TRUE,South Asian,Latino,English,Christian,Gay,Male,Vandalism,133,FALSE,TRUE
720,492174,2020-01-13,2020,Commercial,FALSE,FALSE,Black,Afghan,None,Buddhist,None,Male,Threat,148,FALSE,TRUE
721,531883,2019-08-26,2019,Public,FALSE,FALSE,White,Chinese,English,None,None,None,Vandalism,26,FALSE,TRUE
722,865899,2021-10-11,2021,Other,TRUE,TRUE,Black,Latino,English,None,None,None,Vandalism,128,TRUE,TRUE
723,969061,2020-01-31,2020,Residential,TRUE,FALSE,South Asian,Arab,Mandarin,Jewish,Gay,None,Assault,150,TRUE,TRUE
724,984335,2022-02-22,2022,Commercial,TRUE,TRUE,Asian/Southeast Asian,African,Hindi,Buddhist,Gay,Transgender,Assault,34,TRUE,TRUE
725,307797,2022-05-06,2022,Residential,TRUE,FALSE,White,Arab,Mandarin,Jewish,2SLGBT,None,Threat,52,TRUE,TRUE
726,468453,2019-11-11,2019,Commercial,TRUE,FALSE,Black,African,English,Buddhist,2SLGBT,Transgender,Harassment,56,TRUE,TRUE
727,768873,2021-07-13,2021,Commercial,FALSE,FALSE,Asian/Southeast Asian,Israeli,Hindi,Other,Gay,None,Assault,145,FALSE,TRUE
728,561723,2022-02-14,2022,Public,FALSE,TRUE,White,Latino,English,None,None,None,Harassment,12,TRUE,TRUE
729,937072,2021-11-09,2021,Public,FALSE,FALSE,None,Japanese,Spanish,Other,Gay,None,Vandalism,53,TRUE,TRUE
730,157890,2019-10-03,2019,Residential,FALSE,TRUE,Asian/Southeast Asian,Afghan,Spanish,Muslim,None,Transgender,Vandalism,35,FALSE,TRUE
731,275069,2020-10-13,2020,Other,FALSE,FALSE,White,Japanese,Spanish,None,Gay,Male,Threat,59,TRUE,TRUE
732,385481,2022-08-17,2022,Commercial,FALSE,TRUE,Asian/Southeast Asian,None,English,Other,Gay,Female,Threat,154,FALSE,TRUE
733,990931,2020-08-02,2020,Other,FALSE,FALSE,Asian/Southeast Asian,Afghan,English,Buddhist,Gay,Transgender,Harassment,147,FALSE,TRUE
734,468589,2019-04-14,2019,Residential,FALSE,TRUE,Black,Latino,English,Muslim,None,Transgender,Threat,144,TRUE,TRUE
735,400178,2018-08-20,2018,Other,TRUE,TRUE,None,Israeli,English,Buddhist,2SLGBT,Transgender,Vandalism,35,TRUE,TRUE
736,724414,2019-04-15,2019,Residential,FALSE,FALSE,South Asian,Japanese,English,Other,2SLGBT,Male,Assault,25,FALSE,TRUE
737,827618,2019-04-19,2019,Other,FALSE,TRUE,Black,Japanese,Mandarin,Other,2SLGBT,None,Harassment,146,FALSE,TRUE
738,701578,2020-12-02,2020,Residential,TRUE,TRUE,White,Israeli,English,Muslim,2SLGBT,None,Threat,127,TRUE,TRUE
739,388310,2019-12-27,2019,Residential,FALSE,FALSE,Black,Israeli,English,Other,Gay,None,Vandalism,52,FALSE,TRUE
740,820595,2019-05-20,2019,Other,FALSE,TRUE,Asian/Southeast Asian,Latino,Spanish,Buddhist,Gay,Transgender,Harassment,158,FALSE,TRUE
741,840175,2019-01-21,2019,Residential,FALSE,FALSE,Asian/Southeast Asian,African,None,Jewish,Gay,Female,Threat,37,TRUE,TRUE
742,129087,2019-08-18,2019,Commercial,TRUE,FALSE,Asian/Southeast Asian,None,Spanish,Muslim,2SLGBT,Female,Harassment,77,FALSE,TRUE
743,499718,2019-03-06,2019,Commercial,FALSE,FALSE,Black,Israeli,Mandarin,Muslim,2SLGBT,Transgender,Vandalism,38,FALSE,TRUE
744,943402,2022-03-26,2022,Other,TRUE,TRUE,Asian/Southeast Asian,African,Spanish,None,2SLGBT,Female,Vandalism,126,FALSE,TRUE
745,451808,2020-07-29,2020,Other,TRUE,FALSE,White,Afghan,Hindi,Muslim,2SLGBT,Male,Harassment,94,FALSE,TRUE
746,743501,2019-08-13,2019,Other,TRUE,TRUE,Black,Chinese,Spanish,Buddhist,Gay,Male,Vandalism,95,TRUE,TRUE
747,865998,2018-06-13,2018,Commercial,FALSE,FALSE,White,Afghan,Hindi,Muslim,2SLGBT,Male,Threat,42,FALSE,TRUE
748,959350,2019-06-16,2019,Commercial,FALSE,FALSE,White,Latino,Mandarin,Other,2SLGBT,Male,Vandalism,148,FALSE,TRUE
749,265917,2019-10-23,2019,Other,TRUE,TRUE,White,African,Arabic,Other,2SLGBT,Female,Threat,18,FALSE,TRUE
750,972540,2023-06-19,2023,Other,TRUE,FALSE,None,Afghan,None,Christian,Gay,Transgender,Harassment,10,FALSE,TRUE
751,211000,2019-10-12,2019,Residential,TRUE,TRUE,None,Latino,Hindi,None,2SLGBT,None,Vandalism,10,FALSE,TRUE
752,685748,2020-11-18,2020,Residential,FALSE,TRUE,White,Japanese,Hindi,None,None,Male,Harassment,76,TRUE,TRUE
753,578261,2023-02-16,2023,Other,TRUE,FALSE,Asian/Southeast Asian,African,None,Jewish,Gay,Transgender,Threat,53,FALSE,TRUE
754,172688,2020-06-05,2020,Public,FALSE,FALSE,None,Japanese,Arabic,Buddhist,2SLGBT,Female,Vandalism,30,TRUE,TRUE
755,372489,2019-01-11,2019,Other,FALSE,FALSE,None,Israeli,Hindi,Christian,None,Female,Threat,21,TRUE,TRUE
756,293809,2023-02-07,2023,Commercial,TRUE,FALSE,White,African,Spanish,Other,None,Transgender,Harassment,66,TRUE,TRUE
757,400336,2023-01-06,2023,Other,FALSE,FALSE,None,Chinese,None,Other,None,Transgender,Assault,58,FALSE,TRUE
758,993876,2019-12-02,2019,Public,FALSE,TRUE,White,African,None,Muslim,Gay,None,Vandalism,31,FALSE,TRUE
759,196141,2020-11-14,2020,Commercial,TRUE,TRUE,Black,Arab,English,None,None,Transgender,Threat,4,FALSE,TRUE
760,498845,2020-08-08,2020,Other,TRUE,TRUE,None,Israeli,None,Christian,None,Transgender,Assault,59,FALSE,TRUE
761,320506,2020-02-23,2020,Other,FALSE,TRUE,White,Arab,English,None,Gay,Transgender,Assault,52,TRUE,TRUE
762,184343,2020-12-14,2020,Residential,FALSE,FALSE,Black,Latino,None,None,2SLGBT,Transgender,Vandalism,15,TRUE,TRUE
763,892858,2022-04-22,2022,Public,FALSE,TRUE,None,Afghan,Hindi,Jewish,2SLGBT,Female,Harassment,43,TRUE,TRUE
764,862890,2022-10-18,2022,Commercial,FALSE,FALSE,None,African,Spanish,Other,2SLGBT,None,Assault,150,FALSE,TRUE
765,880549,2019-08-05,2019,Commercial,FALSE,FALSE,None,Israeli,English,Jewish,Gay,None,Vandalism,49,FALSE,TRUE
766,421073,2019-01-23,2019,Residential,FALSE,FALSE,White,Chinese,None,Buddhist,None,Male,Threat,121,TRUE,TRUE
767,590975,2021-12-31,2021,Residential,FALSE,FALSE,White,Arab,Arabic,None,None,Transgender,Harassment,134,TRUE,TRUE
768,820049,2022-11-28,2022,Other,FALSE,FALSE,Asian/Southeast Asian,Latino,English,None,2SLGBT,Female,Harassment,136,TRUE,TRUE
769,835363,2018-04-15,2018,Public,FALSE,FALSE,None,African,Mandarin,Muslim,Gay,None,Assault,127,TRUE,TRUE
770,673137,2023-07-05,2023,Public,TRUE,FALSE,Black,None,Arabic,Buddhist,None,Male,Harassment,128,TRUE,TRUE
771,873725,2021-02-01,2021,Public,FALSE,FALSE,White,Afghan,None,Christian,Gay,None,Vandalism,54,TRUE,TRUE
772,810560,2018-06-01,2018,Other,FALSE,FALSE,Asian/Southeast Asian,Latino,Hindi,Jewish,Gay,Male,Harassment,80,TRUE,TRUE
773,905183,2020-03-07,2020,Commercial,TRUE,FALSE,Black,Japanese,None,Jewish,Gay,None,Harassment,98,TRUE,TRUE
774,508308,2023-07-22,2023,Other,TRUE,TRUE,Black,Arab,Arabic,Christian,2SLGBT,Transgender,Harassment,29,FALSE,TRUE
775,227506,2022-09-15,2022,Residential,TRUE,TRUE,None,Arab,Arabic,Jewish,Gay,None,Harassment,2,TRUE,TRUE
776,217377,2018-04-08,2018,Commercial,FALSE,TRUE,South Asian,Chinese,English,Christian,Gay,Female,Vandalism,130,FALSE,TRUE
777,937022,2018-04-07,2018,Other,FALSE,FALSE,South Asian,Chinese,English,Muslim,Gay,None,Assault,99,TRUE,TRUE
778,963033,2020-09-14,2020,Other,TRUE,FALSE,South Asian,African,Hindi,Other,Gay,Transgender,Vandalism,128,TRUE,TRUE
779,609924,2020-03-31,2020,Commercial,FALSE,FALSE,Black,Chinese,Hindi,None,2SLGBT,Male,Harassment,55,TRUE,TRUE
780,389063,2023-05-16,2023,Public,FALSE,TRUE,White,African,Hindi,Christian,2SLGBT,None,Assault,6,TRUE,TRUE
